taxon_id	name
157018	Scallion mosaic virus
626985	unclassified Torradovirus
1392388	Sweet potato leaf curl Shanghai virus
64186	Streptococcus virus Sfi21
1821559	Gordonia phage Obliviate
1923534	Wenling picorna-like virus 6
671126	Pelargonium vein banding virus
1711685	Atractylodes mild mottle virus
1888318	Egaro virus
192203	Tobacco vein distorting virus
427315	Tomato yellow dwarf disease associated satellite DNA beta-[Kochi]
55510	Twortvirus
188141	Spring beauty latent virus
515320	Lamium leaf distortion virus
1195086	Staphylococcus phage SA13
1347760	Staphylococcus phage SA12
693066	Bovine rhinitis B virus
10747	Picovirinae
931972	Murine adenovirus 2
167947	Moroccan pepper virus
12315	Tomato aspermy virus
2025595	Abisko virus
31754	Lactococcus phage BK5-T
438780	Lactobacillus phage phiPYB5
1885248	Variegated squirrel bornavirus 1
1883374	Erwinia phage vB_EamM_Kwan
195061	Solanum nodiflorum mottle virus satellite RNA
10568	Micromys minutus papillomavirus 1
1123964	Sulfolobus virus STSV2
47680	Tree shrew mastadenovirus A
990280	Jeju virus
12234	Virgaviridae
186786	Ourmia melon virus
1663209	Ostreococcus lucimarinus virus 7
181082	Coccolithovirus
880162	Ostreococcus lucimarinus virus 1
1663208	Ostreococcus lucimarinus virus 2
1293539	Choristoneura rosaceana entomopoxvirus 'L'
1506568	Cyclovirus ZM36a
1500830	Propionibacterium phage PHL199M00
197310	Enterobacteria phage RB14
329381	Enterobacteria phage RB16
1655023	Propionibacterium phage Wizzo
45370	Porcine mastadenovirus C
1923448	Shahe picorna-like virus 5
35265	Porcine mastadenovirus A
1407493	Shigella phage SfIV
1923439	Shahe picorna-like virus 1
1923445	Shahe picorna-like virus 2
1923168	Hubei picorna-like virus 9
11652	Primate lentivirus group
12294	Pea early-browning virus
1923451	Shahe picorna-like virus 8
1923452	Shahe picorna-like virus 9
10245	Vaccinia virus
248496	Sulfolobus virus Kamchatka 1
66284	Shigella phage SfII
1555235	Mycobacterium phage SweetiePie
1327969	Cellulophaga phage phi12:2
72638	Streptococcus virus Sfi19
1654582	Kallithea virus
1070413	Human papillomavirus type 140
320848	Staphylococcus virus 88
1070417	Human papillomavirus type 144
59506	Staphylococcus virus 85
405947	Staphylococcus virus 80
1352230	Thermus phage phi OH2
10992	Oryzavirus
12461	Hepeviridae
1923120	Hubei picorna-like virus 4
1659298	Nectarine stem pitting-associated virus
245685	Tlsvirus
227470	Aeromonas virus Aeh1
12103	Cardiovirus
663560	Mycobacterium phage UncleHowie
1922799	Changjiang polero-like virus 1
1929150	Enterovirus AN12
1204539	Pectobacterium phage My1
866889	Salmonella phage Vi06
1264898	Ferret coronavirus
195056	Rice yellow mottle virus satellite
1838079	Gordonia phage Soups
11985	Tombusviridae
1504569	Fox fecal rhabdovirus
447598	Mimosa yellow leaf curl virus-associated DNA 1
1569060	unclassified Waikavirus
1327772	Mycobacterium phage Jobu08
146269	Lactobacillus phage Lc-Nu
11902	Bovine leukemia virus
347962	Bacillus phage Gamma
10270	Leporipoxvirus
1231903	Eilat virus
390436	Corchorus golden mosaic virus
300186	Deltalipothrixvirus
1340713	Mycobacterium phage Wanda
1961665	Qinghai Himalayan marmot astrovirus 1
40061	Wallal virus
944995	Ageratum conyzoides associated symptomless alphasatellite
1961666	Qinghai Himalayan marmot astrovirus 2
220813	Zinnia leaf curl virus-associated DNA beta
753670	Pea necrotic yellow dwarf virus
1882382	Sea otter parvovirus 1
1158721	unclassified Luz24likevirus
185959	Spiroplasma phage 1-C74
1486473	Mycobacterium phage OkiRoe
10891	unclassified Reoviridae
576789	Escherichia phage JSE
1434070	Cervus papillomavirus 2
1223262	Pseudomonas phage JBD88a
451705	Enterobacteria phage phiEcoM-GJ1
1675602	Citrobacter phage Merlin
10271	Rabbit fibroma virus
1610872	Staphylococcus phage IME-SA4
122203	Reptilian ferlavirus
1527506	Escherichia phage CICC 80001
693998	Rhinolophus bat coronavirus HKU2
146073	Walrus calicivirus
114424	Ovine mastadenovirus A
270146	Tomato leaf curl Sudan virus
223252	Cotton leaf curl Multan virus
1718166	Mycobacterium phage LadyBird
11764	Gammaretrovirus
110829	Cypovirus 1
64294	Yokose virus
10983	Cypovirus 5
1655012	Propionibacterium phage Attacne
1922593	Beihai picorna-like virus 49
1922592	Beihai picorna-like virus 48
1329381	Tomato leaf curl China virus - OX2
652599	Panicum mosaic virus
1922587	Beihai picorna-like virus 43
1922586	Beihai picorna-like virus 42
1922585	Beihai picorna-like virus 41
1922584	Beihai picorna-like virus 40
1922591	Beihai picorna-like virus 47
1922590	Beihai picorna-like virus 46
1922589	Beihai picorna-like virus 45
1922588	Beihai picorna-like virus 44
1742595	Melochia yellow mosaic virus
1567484	Lactobacillus phage LfeInf
929832	Cyanophage P-RSM6
536444	Cyanophage P-RSM1
309181	Acidianus rod-shaped virus 1
1732175	Acidianus rod-shaped virus 2
584892	Bacillus phage Bcp1
1923551	Wenling zhaovirus-like virus 1
10286	Betaentomopoxvirus
1685755	Lake Sarah-associated circular virus-28
1685750	Lake Sarah-associated circular virus-23
1685749	Lake Sarah-associated circular virus-22
1589733	Cyanophage P-TIM40
1685747	Lake Sarah-associated circular virus-20
1685754	Lake Sarah-associated circular virus-27
1685753	Lake Sarah-associated circular virus-26
1685752	Lake Sarah-associated circular virus-25
1685751	Lake Sarah-associated circular virus-24
180587	Honeysuckle yellow vein mosaic virus
631267	Chaoyang virus
181007	Listeria phage 2389
1922439	Beihai narna-like virus 12
1069378	Helicobacter phage phiHP33
1922437	Beihai narna-like virus 10
1922438	Beihai narna-like virus 11
1922443	Beihai narna-like virus 16
333923	Human papillomavirus type 5
1922441	Beihai narna-like virus 14
10620	Human papillomavirus type 7
11039	Western equine encephalitis virus
502102	Rat coronavirus Parker
1922445	Beihai narna-like virus 18
1922446	Beihai narna-like virus 19
754441	Chaetoceros lorenzianus DNA virus
343516	Escherichia phage phiV10
1852627	Morganella phage vB_MmoP_MP2
673833	Enterococcus phage phiFL1A
1430411	Mycobacterium phage HufflyPuff
1529056	Penaeus monodon nudivirus
1923166	Hubei picorna-like virus 81
1923165	Hubei picorna-like virus 80
1087108	Canine papillomavirus 9
1923167	Hubei picorna-like virus 82
1486413	Listeria phage LMTA-148
658422	Canine papillomavirus 3
400835	Tomato leaf curl Guangdong virus
1056830	Mycobacterium phage Charlie
464980	Canine papillomavirus 4
12268	Carnation ringspot virus
1519788	Escherichia phage vB_EcoP_SU10
307164	Kaeng Khoi virus
1045778	Helicoverpa armigera densovirus
329254	Xanthomonas virus OP1
1729937	Pseudomonas phage VCM
2018502	Myrmica scabrinodis virus 1
1795648	Picornavirales Tottori-HG1
1016855	Banana streak UI virus
10535	unidentified adenovirus
28354	Plantago asiatica mosaic virus
2016467	Pansavirus 1
471728	Seal picornavirus type 1
120574	Streptococcus phage MM1
404404	Coleus vein necrosis virus
1379692	Circoviridae 1 LDMD-2013
10319	Varicellovirus
46615	Nimaviridae
1498204	Mycobacterium phage Pinto
10462	Betabaculovirus
330397	Listeria phage B054
1777054	Pseudomonas phage JBD93
1872708	Antonospora locustae virus 1
345922	Bacillus phage Fah
1074308	Mycobacterium phage Patience
1746030	Chicken sicinivirus JSY
2010248	Torque teno indri virus 1
652668	Grapevine fleck virus
172667	Yersinia phage PY54
676234	Macanavirus
46916	Equine mastadenovirus A
67603	Equine mastadenovirus B
1411095	Clostridium phage CDMH1
10283	unclassified Poxviridae
1735582	Acinetobacter phage vB_AbaM_IME200
198112	Deformed wing virus
1972700	Diamondback moth iflavirus
312274	Plantago mottle virus
1675549	Mycobacterium phage Florinda
67762	Tobacco leaf curl virus
44088	Canarypox virus
1986505	Bat mastadenovirus WIV17
1756615	Ustilaginoidea virens RNA virus 5
1788433	Bat mastadenovirus WIV11
1788432	Bat mastadenovirus WIV10
1788435	Bat mastadenovirus WIV13
1788434	Bat mastadenovirus WIV12
1746069	Wuhan centipede virus
1930960	Isaria javanica chrysovirus 1
10406	Ground squirrel hepatitis virus
1674926	Streptomyces phage Izzy
1204516	Aeromonas phage CC2
12321	Alfalfa mosaic virus
1181310	Sclerotinia sclerotiorum dsRNA mycovirus-L
1213588	Rose yellow vein virus
915428	Human papillomavirus 116
12259	Comovirus
1922724	Beihai tombus-like virus 3
1922723	Beihai tombus-like virus 2
1922726	Beihai tombus-like virus 5
1922725	Beihai tombus-like virus 4
1922728	Beihai tombus-like virus 7
1922730	Beihai tombus-like virus 9
1922729	Beihai tombus-like virus 8
1562379	Fusarium globosum mitovirus 1
1406779	Acinetobacter phage Petty
1577776	Dendrolimus punctatus cypovirus 22
10761	Shigella phage Sf6
10241	Chordopoxvirinae
1718669	Escherichia phage SUSP2
1262522	Leuconostoc phage P793
1303019	ROUT virus
114777	Natrialba phage PhiCh1
515446	Verbena virus Y
1471299	Grapevine roditis leaf discoloration-associated virus
1197952	Staphylococcus virus IPLA5
1267169	Streptococcus phage phiBHN167
12451	Idaeovirus
36362	Polyomavirus sp.
1634381	Sheep polyomavirus 1
49964	Myxococcus phage Mx8
419435	Glypta fumiferanae ichnovirus
755272	Micromonas pusilla virus 12T
157898	Rudivirus
365609	Bovine parvovirus
1685953	Macrosiphum euphorbiae virus 1
1720595	Bellflower vein chlorosis virus
1441796	Black medic leafroll alphasatellite 1
1266458	Tomato mottle wrinkle virus
213034	Sclerodarnavirus
41861	Citrus dwarfing viroid
229636	Tomato leaf curl China virus
10560	Deltapapillomavirus
68402	Chrysanthemum chlorotic mottle viroid
538004	Tomato leaf curl Pakistan alphasatellite
1620892	Inhangapi virus
1188795	Xanthomonas citri phage CP2
93678	unclassified Anelloviridae
1027232	Groundnut ringspot and Tomato chlorotic spot virus reassortant
12204	Ornithogalum mosaic virus
40521	Listeria phage A118
1354511	Mycobacterium phage Anubis
11023	Middelburg virus
912033	Ageratum leaf curl Cameroon virus
1354496	Ralstonia phage RSS20
459437	Jasmine ringspot virus
29257	Deltapartitivirus
198589	Beet western yellows ST9 associated virus
642926	Ostreococcus tauri virus 1
696472	Ostreococcus tauri virus 2
1922451	Beihai narna-like virus 23
76146	Capsicum chlorosis virus
1923741	Wuhan large pig roundworm virus 1
1104916	unclassified Lambdapapillomavirus
1608068	Shayang Spider Virus 1
1922449	Beihai narna-like virus 21
1685745	Lake Sarah-associated circular virus-19
380440	Keuraliba virus
1206558	Yersinia phage phiR1-RT
1676185	Chimpanzee faeces associated circular DNA molecule 1
1923453	Shahe qinvirus-like virus 1
1746070	Wuhan cricket virus
10353	Saimiriine alphaherpesvirus 1
1519406	Sewage-associated gemycircularvirus 11
1567014	Clostridium phage phiCT9441A
1519999	Staphylococcus phage phiBU01
1923404	Sanxia water strider virus 20
1923405	Sanxia water strider virus 21
1883377	Erwinia phage vB_EamM_Phobos
10808	Brevidensovirus
905055	Tobacco leaf curl PUSA alphasatellite
1474807	Mojiang virus
1955197	Biratnagar virus
47898	Jaagsiekte sheep retrovirus
1193974	Human enterovirus
1211641	Caulobacter virus Karma
131083	Turnip yellows virus
31749	Obuda pepper virus
1922873	Hubei diptera virus 12
587370	Rudbeckia flower distortion virus
256994	Sulfolobus virus Ragged Hills
1108070	Pediococcus virus cIP1
1922877	Hubei diptera virus 16
576790	Js98virus
132417	Invertebrate iridescent virus 6
113377	Invertebrate iridescent virus 3
1266993	Sida yellow blotch virus
1647300	Mycobacterium phage Luchador
980964	Turkey hepatitis virus 2993D
1972568	Jurona vesiculovirus
373413	Mycobacterium phage Pipefish
1923731	Wuhan insect virus 27
1923730	Wuhan insect virus 26
1923727	Wuhan insect virus 23
1923726	Wuhan insect virus 22
1923725	Wuhan insect virus 21
1923724	Wuhan insect virus 20
1923732	Wuhan insect virus 28
1887645	Gordonia phage Cucurbita
875323	Rose leaf curl virus
447797	unclassified FelixO1likevirus
1913024	White clover mottle virus
100887	Soil-borne cereal mosaic virus
213888	Dahlia mosaic virus
1109717	Rhodococcus phage RRH1
641487	Lactococcus phage P087
1481187	Acinetobacter phage vB_AbaP_Acibel007
11640	Spumaretrovirinae
228579	unclassified Curtovirus
195062	Strawberry latent ringspot virus satellite RNA
11002	Aquabirnavirus
686948	Tomato torrado virus
1406781	Bacillus phage BigBertha
1986479	Bemisia-associated genomovirus NfO
45406	Enterobacteria phage RB32
96892	unclassified Begomovirus-associated alphasatellites
192196	Caraparu virus
931210	Human papillomavirus type 129
931209	Human papillomavirus type 128
915429	Human papillomavirus type 121
1640969	Pseudomonas phage DL54
746832	Human papillomavirus type 127
1055684	Human papillomavirus type 126
1511807	Rosavirus A2
43763	Redspotted grouper nervous necrosis virus
38404	Ampelovirus
318848	Le Dantec virus
1488574	Human genital-associated circular DNA virus-1
1391026	Faeces associated gemycircularvirus 11
1391027	Faeces associated gemycircularvirus 12
1843734	Faeces associated gemycircularvirus 14
1843735	Faeces associated gemycircularvirus 15
1843736	Faeces associated gemycircularvirus 16
1843737	Faeces associated gemycircularvirus 17
1843738	Faeces associated gemycircularvirus 18
1843739	Faeces associated gemycircularvirus 19
363745	Avian leukosis virus - RSA
1112008	Escherichia virus AKFV33
1074307	Mycobacterium phage LinStu
10395	unclassified Rhadinovirus
1003891	Hardenbergia virus A
11764	Baboon endogenous virus strain M7
1089122	Mycobacterium phage Gadjet
1922785	Changjiang picorna-like virus 12
1221449	Soybean Putnam virus
1922783	Changjiang picorna-like virus 10
1922784	Changjiang picorna-like virus 11
1922789	Changjiang picorna-like virus 16
1922787	Changjiang picorna-like virus 14
1922788	Changjiang picorna-like virus 15
1560283	Proteus phage PM 85
1519402	Sewage-associated gemycircularvirus-7a
184020	Tobacco bushy top virus
1746072	Xingshan cricket virus
1796994	Arthrobacter phage BarretLemon
1169032	Wasabi mottle virus
1541887	Salmonella virus Chi
223282	Macroptilium mosaic Puerto Rico virus
1136731	Bacillus phage BPS13
433357	Bidens mottle virus
205875	Mycobacterium virus Corndog
1173743	Listeria phage LP-030-2
1458852	Listeria phage LP-030-3
40979	Cocksfoot mottle virus
211787	Human papillomavirus type 92
333769	Human papillomavirus type 90
247269	Human papillomavirus type 96
1188819	Cuban alphasatellite 1
167018	Elderberry latent virus
77344	Japanese iris necrotic ring virus
424949	Salmonella phage SETP13
178530	unclassified Astroviridae
28350	Tomato leaf curl virus
47000	Equine rhinitis A virus
478550	Ligustrum necrotic ringspot virus
1231048	Pseudomonas phage vB_PaeM_C2-10_Ab1
329289	Malvastrum leaf curl virus-associated defective DNA beta
874267	Staphylococcus phage phi5967PVL
31604	Small ruminant morbillivirus
47903	Strawberry vein banding virus
1930298	Chicken stool-associated gemycircularvirus
498805	Emilia yellow vein virus-[Fz1]
1445727	Mycobacterium phage Oaker
113553	Poinsettia mosaic virus
1701826	Streptococcus phage phiARI0462
161675	Tamana bat virus
1552409	Sea otter polyomavirus 1
204440	Mamestra configurata nucleopolyhedrovirus B
207830	Mamestra configurata nucleopolyhedrovirus A
1500865	Drosophila subobscura Nora virus
1922379	Beihai echinoderm virus 1
380598	Paramecium bursaria Chlorella virus AR158
1262513	Serratia phage phiMAM1
1562067	unclassified Rosavirus
642251	Circovirus-like genome RW-A
1922606	Beihai picorna-like virus 60
642253	Circovirus-like genome RW-C
642252	Circovirus-like genome RW-B
642255	Circovirus-like genome RW-E
642254	Circovirus-like genome RW-D
1922613	Beihai picorna-like virus 67
1922612	Beihai picorna-like virus 66
1922615	Beihai picorna-like virus 69
1922614	Beihai picorna-like virus 68
481315	Leporid alphaherpesvirus 4
10487	Iridovirus
1863008	Shigella phage SHFML-11
279006	Acinetobacter virus 133
10474	Fuselloviridae
1280920	Sapovirus Hu/Nagoya/NGY-1/2012/JPN
1141137	Cronobacter phage vB_CsaP_GAP52
1679238	Fusarium oxysporum f. sp. dianthi mycovirus 1
81583	Himetobi P virus
1445557	Ilomantsi virus
270140	Tomato leaf curl Iran virus
1273087	Cardioderma polyomavirus
536453	Prochlorococcus phage P-SSM3
268746	Prochlorococcus phage P-SSM2
268747	Prochlorococcus phage P-SSM4
445688	Prochlorococcus phage P-SSM7
359987	Rhizosolenia setigera RNA virus 01
1519401	Sewage-associated gemycircularvirus 6
541865	Clostridium phage phiCP39-O
165250	Alfalfa latent virus
1161901	Bacillus phage PBC1
687333	Gammatorquevirus
1445859	Shewanella phage Spp001
12480	African green monkey polyomavirus
35238	Mycoplasma virus P1
64958	Parietaria mottle virus
673837	Enterococcus phage phiFL3A
655097	Pseudomonas phage LUZ7
1505027	Staphylococcus phage 23MRA
1463812	Mycobacterium phage Jolie1
1458831	Mycobacterium phage Jolie2
1705091	Malachra yellow vein mosaic betasatellite
1923307	Hubei toti-like virus 19
1848040	Water chestnut soymovirus 1
1416334	Lactobacillus phage phi jlb1
1204537	Phicbkvirus
45237	Helminthosporium victoriae virus 190S
994672	Titi monkey adenovirus ECC-2011
268785	Sugarcane streak Egypt virus - [Giza]
1631732	Trematomus polyomavirus 1
2033633	Pineapple bacilliform CO virus
1445553	Clostridium phage phiCDHM11
310681	Impatiens flower break potyvirus
1922765	Changjiang crawfish virus 1
1647408	Klebsiella phage KLPN1
1622192	Gordonia phage GordTnk2
1406789	Bacillus phage Pony
1676267	Rosellinia necatrix megabirnavirus 2-W8
485362	Dyoepsilonpapillomavirus
1654884	Salmonella phage 21
501371	Beet curly top Iran virus
1089137	Mycobacterium phage Stinger
12296	Pepper ringspot virus
418448	Cotton leaf curl Burewala virus
1848153	Fusarium poae mitovirus 4
1796997	Arthrobacter phage Mudcat
1922771	Changjiang crawfish virus 7
1147143	Enterobacteria phage HK140
425303	Tomato leaf curl Seychelles virus
260373	Burkholderia virus Bcep43
334778	Banana streak virus Acuminata Yunnan
475777	Phlox Virus B
10407	Hepatitis B virus
1923423	Shahe isopoda virus 3
1189584	unclassified Marseilleviridae
204086	Staphylococcus phage 44AHJD
1862960	Lactococcus phage M5938
1978413	Watermelon virus A
205879	Omegavirus
42680	Spinach latent virus
722418	Campylobacter virus CPt10
1608064	Sanxia Water Strider Virus 5
1608060	Sanxia Water Strider Virus 1
29256	Trichomonas vaginalis virus
