#tax_id	genomic_nucleotide_accession.version
41047	NW_020798421.1
41047	NW_020798414.1
41047	NW_020798424.1
41047	NW_020798384.1
41047	NW_020798526.1
41047	NW_020798480.1
41047	NW_020798222.1
41047	NW_020798225.1
41047	NW_020798125.1
41047	NW_020798430.1
41047	NW_020798482.1
41047	NW_020798500.1
41047	NW_020798135.1
41047	NW_020798109.1
41047	NW_020798183.1
41047	NW_020798561.1
41047	NW_020798436.1
41047	NW_020798547.1
41047	NW_020798563.1
41047	NW_020798063.1
41047	NW_020798512.1
41047	NW_020798088.1
41047	NW_020798550.1
41047	NW_020798529.1
41047	NW_020798497.1
41047	NW_020798460.1
41047	NW_020798161.1
41047	NW_020798455.1
41047	NW_020798488.1
41047	NW_020798383.1
41047	NW_020798068.1
41047	NW_020798231.1
41047	NW_020798464.1
41047	NW_020798501.1
41047	NW_020798126.1
41047	NW_020798314.1
41047	NW_020798086.1
41047	NW_020798392.1
41047	NW_020798242.1
41047	NW_020798603.1
41047	NW_020798528.1
41047	NW_020798494.1
41047	NW_020798051.1
41047	NW_020798513.1
41047	NW_020798565.1
41047	NW_020798237.1
41047	NW_020798562.1
41047	NW_020798228.1
41047	NW_020798423.1
41047	NW_020798181.1
41047	NW_020798198.1
41047	NW_020798533.1
41047	NW_020798176.1
41047	NW_020798122.1
41047	NW_020798146.1
41047	NW_020798081.1
41047	NW_020798463.1
41047	NW_020798322.1
41047	NW_020798121.1
41047	NW_020798120.1
41047	NW_020798196.1
41047	NW_020798190.1
41047	NW_020798243.1
41047	NW_020798064.1
41047	NW_020798655.1
41047	NW_020798129.1
41047	NW_020798197.1
41047	NW_020798082.1
41047	NW_020798050.1
41047	NW_020798090.1
41047	NW_020798449.1
41047	NW_020798224.1
41047	NW_020798163.1
41047	NW_020798393.1
41047	NW_020798293.1
41047	NW_020798266.1
41047	NW_020798179.1
41047	NW_020798520.1
41047	NW_020798432.1
41047	NW_020798182.1
41047	NW_020798261.1
41047	NW_020798544.1
41047	NW_020798119.1
41047	NW_020798099.1
41047	NW_020798124.1
41047	NW_020798321.1
41047	NW_020798130.1
41047	NW_020798385.1
41047	NW_020798643.1
41047	NW_020798660.1
41047	NW_020798173.1
41047	NW_020798348.1
41047	NW_020798493.1
41047	NW_020798389.1
41047	NW_020798256.1
41047	NW_020798275.1
41047	NW_020798297.1
41047	NW_020798535.1
41047	NW_020798308.1
41047	NW_020798053.1
41047	NW_020798207.1
41047	NW_020798407.1
41047	NW_020798310.1
41047	NW_020798427.1
41047	NW_020798048.1
41047	NW_020798543.1
41047	NW_020798103.1
41047	NW_020798236.1
41047	NW_020798472.1
41047	NW_020798471.1
41047	NW_020798269.1
41047	NW_020798095.1
41047	NW_020798105.1
41047	NW_020798289.1
41047	NW_020798610.1
41047	NW_020798078.1
41047	NW_020798296.1
41047	NW_020798165.1
41047	NW_020798273.1
41047	NW_020798217.1
41047	NW_020798458.1
41047	NW_020798353.1
41047	NW_020798257.1
41047	NW_020798344.1
41047	NW_020798590.1
41047	NW_020798372.1
41047	NW_020798358.1
41047	NW_020798453.1
41047	NW_020798415.1
41047	NW_020798369.1
41047	NW_020798336.1
41047	NW_020798395.1
41047	NW_020798378.1
41047	NW_020798566.1
41047	NW_020798281.1
41047	NW_020798616.1
41047	NW_020798579.1
41047	NW_020798066.1
41047	NW_020798368.1
41047	NW_020798279.1
41047	NW_020798627.1
41047	NW_020798356.1
41047	NW_020798504.1
41047	NW_020798141.1
41047	NW_020798517.1
41047	NW_020798069.1
41047	NW_020798409.1
41047	NW_020798335.1
41047	NW_020798346.1
41047	NW_020798284.1
41047	NW_020798264.1
41047	NW_020798624.1
41047	NW_020798481.1
41047	NW_020798093.1
41047	NW_020798072.1
41047	NW_020798428.1
41047	NW_020798147.1
41047	NW_020798249.1
41047	NW_020798490.1
41047	NW_020798394.1
41047	NW_020798377.1
41047	NW_020798089.1
41047	NW_020798229.1
41047	NW_020798340.1
41047	NW_020798260.1
41047	NW_020798400.1
41047	NW_020798668.1
41047	NW_020798370.1
41047	NW_020798509.1
41047	NW_020798255.1
41047	NW_020798467.1
41047	NW_020798143.1
41047	NW_020798546.1
41047	NW_020798333.1
41047	NW_020798268.1
41047	NW_020798311.1
41047	NW_020798221.1
41047	NW_020798169.1
41047	NW_020798167.1
41047	NW_020798580.1
41047	NW_020798511.1
41047	NW_020798362.1
41047	NW_020798532.1
41047	NW_020798174.1
41047	NW_020798049.1
41047	NW_020798265.1
41047	NW_020798277.1
41047	NW_020798388.1
41047	NW_020798404.1
41047	NW_020798263.1
41047	NW_020798479.1
41047	NW_020798189.1
41047	NW_020798258.1
41047	NW_020798145.1
41047	NW_020798075.1
41047	NW_020798516.1
41047	NW_020798628.1
41047	NW_020798235.1
41047	NW_020798149.1
41047	NW_020798060.1
41047	NW_020798158.1
41047	NW_020798080.1
41047	NW_020798140.1
41047	NW_020798203.1
41047	NW_020798461.1
41047	NW_020798578.1
41047	NW_020798609.1
41047	NW_020798134.1
41047	NW_020798230.1
41047	NW_020798113.1
41047	NW_020798319.1
41047	NW_020798083.1
41047	NW_020798240.1
41047	NW_020798175.1
41047	NW_020798466.1
41047	NW_020798286.1
41047	NW_020798629.1
41047	NW_020798065.1
41047	NW_020798420.1
41047	NW_020798416.1
41047	NW_020798361.1
41047	NW_020798537.1
41047	NW_020798443.1
41047	NW_020798349.1
41047	NW_020798204.1
41047	NW_020798306.1
41047	NW_020798515.1
41047	NW_020798446.1
41047	NW_020798329.1
41047	NW_020798107.1
41047	NW_020798085.1
41047	NW_020798294.1
41047	NW_020798283.1
41047	NW_020798208.1
41047	NW_020798280.1
41047	NW_020798521.1
41047	NW_020798219.1
41047	NW_020798508.1
41047	NW_020798551.1
41047	NW_020798582.1
41047	NW_020798477.1
41047	NW_020798209.1
41047	NW_020798591.1
41047	NW_020798391.1
41047	NW_020798645.1
41047	NW_020798061.1
41047	NW_020798324.1
41047	NW_020798327.1
41047	NW_020798234.1
41047	NW_020798614.1
41047	NW_020798600.1
41047	NW_020798589.1
41047	NW_020798343.1
41047	NW_020798575.1
41047	NW_020798376.1
41047	NW_020798288.1
41047	NW_020798247.1
41047	NW_020798439.1
41047	NW_020798499.1
41047	NW_020798364.1
41047	NW_020798220.1
41047	NW_020798577.1
41047	NW_020798382.1
41047	NW_020798074.1
41047	NW_020798357.1
41047	NW_020798276.1
41047	NW_020798233.1
41047	NW_020798302.1
41047	NW_020798150.1
41047	NW_020798555.1
41047	NW_020798168.1
41047	NW_020798164.1
41047	NW_020798487.1
41047	NW_020798056.1
41047	NW_020798411.1
41047	NW_020798148.1
41047	NW_020798417.1
41047	NW_020798530.1
41047	NW_020798282.1
41047	NW_020798571.1
41047	NW_020798290.1
41047	NW_020798505.1
41047	NW_020798062.1
41047	NW_020798510.1
41047	NW_020798459.1
41047	NW_020798538.1
41047	NW_020798254.1
41047	NW_020798331.1
41047	NW_020798410.1
41047	NW_020798152.1
41047	NW_020798639.1
41047	NW_020798540.1
41047	NW_020798159.1
41047	NW_020798403.1
41047	NW_020798253.1
41047	NW_020798186.1
41047	NW_020798326.1
41047	NW_020798514.1
41047	NW_020798448.1
41047	NW_020798438.1
41047	NW_020798486.1
41047	NW_020798057.1
41047	NW_020798300.1
41047	NW_020798452.1
41047	NW_020798211.1
41047	NW_020798413.1
41047	NW_020798496.1
41047	NW_020798317.1
41047	NW_020798112.1
41047	NW_020798495.1
41047	NW_020798447.1
41047	NW_020798433.1
41047	NW_020798274.1
41047	NW_020798545.1
41047	NW_020798185.1
41047	NW_020798552.1
41047	NW_020798226.1
41047	NW_020798323.1
41047	NW_020798567.1
41047	NW_020798097.1
41047	NW_020798474.1
41047	NW_020798371.1
41047	NW_020798267.1
41047	NW_020798111.1
41047	NW_020798092.1
41047	NW_020798202.1
41047	NW_020798200.1
41047	NW_020798096.1
41047	NW_020798419.1
41047	NW_020798303.1
41047	NW_020798564.1
41047	NW_020798338.1
41047	NW_020798435.1
41047	NW_020798379.1
41047	NW_020798457.1
41047	NW_020798287.1
41047	NW_020798375.1
41047	NW_020798298.1
41047	NW_020798450.1
41047	NW_020798292.1
41047	NW_020798390.1
41047	NW_020798106.1
41047	NW_020798304.1
41047	NW_020798205.1
41047	NW_020798215.1
41047	NW_020798350.1
41047	NW_020798216.1
41047	NW_020798206.1
41047	NW_020798193.1
41047	NW_020798248.1
41047	NW_020798131.1
41047	NW_020798366.1
41047	NW_020798132.1
41047	NW_020798259.1
41047	NW_020798387.1
41047	NW_020798522.1
41047	NW_020798133.1
41047	NW_020798227.1
41047	NW_020798475.1
41047	NW_020798094.1
41047	NW_020798355.1
41047	NW_020798492.1
41047	NW_020798295.1
41047	NW_020798484.1
41047	NW_020798337.1
41047	NW_020798252.1
41047	NW_020798184.1
41047	NW_020798232.1
41047	NW_020798444.1
41047	NW_020798100.1
41047	NW_020798431.1
41047	NW_020798271.1
41047	NW_020798328.1
41047	NW_020798341.1
41047	NW_020798363.1
41047	NW_020798245.1
41047	NW_020798483.1
41067	NW_020194006.1
41067	NW_020194010.1
41067	NW_020194011.1
41067	NW_020194012.1
41067	NW_020194118.1
41067	NW_020194013.1
41067	NW_020194119.1
41067	NW_020194014.1
41067	NW_020194015.1
41067	NW_020194120.1
41067	NW_020194016.1
41067	NW_020194122.1
41067	NW_020194123.1
41067	NW_020194017.1
41067	NW_020194018.1
41067	NW_020194019.1
41067	NW_020194020.1
41067	NW_020194021.1
41067	NW_020194022.1
41067	NW_020194023.1
41067	NW_020194024.1
41067	NW_020194025.1
41067	NW_020194026.1
41067	NW_020194027.1
41067	NW_020194028.1
41067	NW_020194029.1
41067	NW_020194030.1
41067	NW_020194031.1
41067	NW_020194032.1
41067	NW_020194033.1
41067	NW_020194034.1
41067	NW_020194035.1
41067	NW_020194036.1
41067	NW_020194037.1
41067	NW_020194038.1
41067	NW_020194039.1
41067	NW_020194040.1
41067	NW_020194041.1
41067	NW_020194042.1
41067	NW_020194043.1
41067	NW_020194044.1
41067	NW_020194045.1
41067	NW_020194046.1
41067	NW_020194047.1
41067	NW_020194048.1
41067	NW_020194049.1
41067	NW_020194050.1
41067	NW_020194051.1
41067	NW_020194052.1
41067	NW_020194053.1
41067	NW_020194054.1
41067	NW_020194055.1
41067	NW_020194056.1
41067	NW_020194057.1
41067	NW_020194058.1
41067	NW_020194059.1
41067	NW_020194060.1
41067	NW_020194061.1
41067	NW_020194062.1
41067	NW_020194063.1
41067	NW_020194064.1
41067	NW_020194065.1
41067	NW_020194066.1
41067	NW_020194067.1
41067	NW_020194068.1
41067	NW_020194069.1
41067	NW_020194070.1
41067	NW_020194071.1
41067	NW_020194072.1
41067	NW_020194073.1
41067	NW_020194074.1
41067	NW_020194075.1
41067	NW_020194076.1
41067	NW_020194077.1
41067	NW_020194078.1
41067	NW_020194079.1
41067	NW_020194080.1
41067	NW_020194081.1
41067	NW_020194082.1
41067	NW_020194083.1
41067	NW_020194084.1
41067	NW_020194085.1
41067	NW_020194086.1
41067	NW_020194087.1
41067	NW_020194088.1
41067	NW_020194089.1
41067	NW_020194090.1
41067	NW_020194091.1
41067	NW_020194092.1
41067	NW_020194093.1
41067	NW_020194094.1
41067	NW_020194095.1
41067	NW_020194096.1
41067	NW_020194097.1
41067	NW_020194098.1
41067	NW_020194099.1
41067	NW_020194100.1
41067	NW_020194101.1
41067	NW_020194102.1
41067	NW_020194103.1
41067	NW_020194104.1
41067	NW_020194105.1
41067	NW_020194106.1
41067	NW_020194107.1
41067	NW_020194108.1
41067	NW_020194109.1
41067	NW_020194110.1
41067	NW_020194111.1
41067	NW_020194112.1
41067	NW_020194113.1
41067	NW_020194114.1
41067	NW_020194115.1
41067	NW_020194116.1
41067	NW_020194117.1
41067	NW_020194121.1
41067	NW_020194130.1
41067	NW_020194007.1
41067	NW_020194008.1
41067	NW_020194009.1
41067	NW_020194125.1
41067	NW_020194126.1
41067	NW_020194135.1
41956	NC_045199.1
42068	NC_020331.1
42258	NC_036374.1
42260	NC_050719.1
42260	NC_050720.1
42260	NC_050721.1
42260	NC_050722.1
42260	NC_050723.1
42260	NC_050724.1
42260	NC_050725.1
42260	NC_050726.1
42368	NC_040165.1
42677	NW_023502064.1
42677	NW_023502067.1
42677	NW_023502228.1
42677	NW_023502229.1
42677	NW_023502230.1
42677	NW_023502231.1
42677	NW_023502232.1
42677	NW_023502233.1
42677	NW_023502234.1
42677	NW_023502235.1
42677	NW_023502236.1
42677	NW_023502238.1
42677	NW_023502239.1
42677	NW_023502240.1
42677	NW_023502241.1
42677	NW_023502242.1
42677	NW_023502244.1
42677	NW_023502245.1
42677	NW_023502068.1
42677	NW_023502246.1
42677	NW_023502247.1
42677	NW_023502248.1
42677	NW_023502249.1
42677	NW_023502250.1
42677	NW_023502251.1
42677	NW_023502252.1
42677	NW_023502253.1
42677	NW_023502254.1
42677	NW_023502255.1
42677	NW_023502256.1
42677	NW_023502257.1
42677	NW_023502258.1
42677	NW_023502260.1
42677	NW_023502261.1
42677	NW_023502262.1
42677	NW_023502263.1
42677	NW_023502264.1
42677	NW_023502265.1
42677	NW_023502266.1
42677	NW_023502267.1
42677	NW_023502268.1
42677	NW_023502269.1
42677	NW_023502271.1
42677	NW_023502272.1
42677	NW_023502273.1
42677	NW_023502274.1
42677	NW_023502275.1
42677	NW_023502276.1
42677	NW_023502277.1
42677	NW_023502278.1
42677	NW_023502279.1
42677	NW_023502280.1
42677	NW_023502281.1
42677	NW_023502282.1
42677	NW_023502283.1
42677	NW_023502284.1
42677	NW_023502285.1
42677	NW_023502287.1
42677	NW_023502288.1
42677	NW_023502290.1
42677	NW_023502291.1
42677	NW_023502292.1
42677	NW_023502293.1
42677	NW_023502294.1
42677	NW_023502295.1
42677	NW_023502296.1
42677	NW_023502297.1
42677	NW_023502298.1
42677	NW_023502299.1
42677	NW_023502300.1
42677	NW_023502301.1
42677	NW_023502302.1
42677	NW_023502303.1
42677	NW_023502304.1
42677	NW_023502305.1
42677	NW_023502306.1
42677	NW_023502307.1
42677	NW_023502308.1
42677	NW_023502309.1
42677	NW_023502310.1
42677	NW_023502311.1
42677	NW_023502313.1
42677	NW_023502314.1
42677	NW_023502315.1
42677	NW_023502316.1
42677	NW_023502317.1
42677	NW_023502318.1
42677	NW_023502319.1
42677	NW_023502320.1
42677	NW_023502321.1
42677	NW_023502322.1
42677	NW_023502323.1
42677	NW_023502324.1
42677	NW_023502325.1
42677	NW_023502326.1
42677	NW_023502327.1
42677	NW_023502328.1
42677	NW_023502329.1
42677	NW_023502330.1
42677	NW_023502331.1
42677	NW_023502332.1
42677	NW_023502333.1
42677	NW_023502334.1
42677	NW_023502335.1
42677	NW_023502069.1
42677	NW_023502336.1
42677	NW_023502337.1
42677	NW_023502338.1
42677	NW_023502339.1
42677	NW_023502340.1
42677	NW_023502342.1
42677	NW_023502343.1
42677	NW_023502344.1
42677	NW_023502345.1
42677	NW_023502346.1
42677	NW_023502347.1
42677	NW_023502348.1
42677	NW_023502349.1
42677	NW_023502350.1
42677	NW_023502351.1
42677	NW_023502353.1
42677	NW_023502354.1
42677	NW_023502355.1
42677	NW_023502356.1
42677	NW_023502357.1
42677	NW_023502358.1
42677	NW_023502359.1
42677	NW_023502360.1
42677	NW_023502361.1
42677	NW_023502362.1
42677	NW_023502363.1
42677	NW_023502364.1
42677	NW_023502365.1
42677	NW_023502366.1
42677	NW_023502367.1
42677	NW_023502368.1
42677	NW_023502369.1
42677	NW_023502370.1
42677	NW_023502371.1
42677	NW_023502372.1
42677	NW_023502373.1
42677	NW_023502374.1
42677	NW_023502375.1
42677	NW_023502376.1
42677	NW_023502378.1
42677	NW_023502379.1
42677	NW_023502070.1
42677	NW_023502380.1
42677	NW_023502381.1
42677	NW_023502382.1
42677	NW_023502383.1
42677	NW_023502384.1
42677	NW_023502385.1
42677	NW_023502386.1
42677	NW_023502387.1
42677	NW_023502388.1
42677	NW_023502391.1
42677	NW_023502393.1
42677	NW_023502394.1
42677	NW_023502395.1
42677	NW_023502396.1
42677	NW_023502397.1
42677	NW_023502398.1
42677	NW_023502399.1
42677	NW_023502400.1
42677	NW_023502401.1
42677	NW_023502402.1
42677	NW_023502403.1
42677	NW_023502405.1
42677	NW_023502406.1
42677	NW_023502407.1
42677	NW_023502408.1
42677	NW_023502409.1
42677	NW_023502410.1
42677	NW_023502411.1
42677	NW_023502412.1
42677	NW_023502413.1
42677	NW_023502414.1
42677	NW_023502415.1
42677	NW_023502416.1
42677	NW_023502417.1
42677	NW_023502420.1
42677	NW_023502421.1
42677	NW_023502422.1
42677	NW_023502423.1
42677	NW_023502424.1
42677	NW_023502425.1
42677	NW_023502426.1
42677	NW_023502427.1
42677	NW_023502428.1
42677	NW_023502429.1
42677	NW_023502430.1
42677	NW_023502431.1
42677	NW_023502433.1
42677	NW_023502434.1
42677	NW_023502435.1
42677	NW_023502436.1
42677	NW_023502439.1
42677	NW_023502441.1
42677	NW_023502442.1
42677	NW_023502443.1
42677	NW_023502444.1
42677	NW_023502445.1
42677	NW_023502446.1
42677	NW_023502447.1
42677	NW_023502450.1
42677	NW_023502451.1
42677	NW_023502452.1
42677	NW_023502453.1
42677	NW_023502455.1
42677	NW_023502456.1
42677	NW_023502457.1
42677	NW_023502458.1
42677	NW_023502459.1
42677	NW_023502460.1
42677	NW_023502461.1
42677	NW_023502462.1
42677	NW_023502463.1
42677	NW_023502464.1
42677	NW_023502465.1
42677	NW_023502466.1
42677	NW_023502467.1
42677	NW_023502468.1
42677	NW_023502469.1
42677	NW_023502470.1
42677	NW_023502471.1
42677	NW_023502472.1
42677	NW_023502473.1
42677	NW_023502474.1
42677	NW_023502475.1
42677	NW_023502476.1
42677	NW_023502477.1
42677	NW_023502478.1
42677	NW_023502479.1
42677	NW_023502480.1
42677	NW_023502482.1
42677	NW_023502483.1
42677	NW_023502484.1
42677	NW_023502485.1
42677	NW_023502486.1
42677	NW_023502488.1
42677	NW_023502489.1
42677	NW_023502492.1
42677	NW_023502494.1
42677	NW_023502497.1
42677	NW_023502498.1
42677	NW_023502499.1
42677	NW_023502502.1
42677	NW_023502503.1
42677	NW_023502504.1
42677	NW_023502506.1
42677	NW_023502507.1
42677	NW_023502508.1
42677	NW_023502509.1
42677	NW_023502510.1
42677	NW_023502512.1
42677	NW_023502513.1
42677	NW_023502514.1
42677	NW_023502515.1
42677	NW_023502516.1
42677	NW_023502518.1
42677	NW_023502519.1
42677	NW_023502520.1
42677	NW_023502523.1
42677	NW_023502524.1
42677	NW_023502525.1
42677	NW_023502530.1
42677	NW_023502531.1
42677	NW_023502532.1
42677	NW_023502533.1
42677	NW_023502534.1
42677	NW_023502538.1
42677	NW_023502540.1
42677	NW_023502541.1
42677	NW_023502543.1
42677	NW_023502544.1
42677	NW_023502546.1
42677	NW_023502550.1
42677	NW_023502551.1
42677	NW_023502552.1
42677	NW_023502555.1
42677	NW_023502557.1
42677	NW_023502559.1
42677	NW_023502560.1
42677	NW_023502573.1
42677	NW_023502578.1
42677	NW_023502580.1
42677	NW_023502581.1
42677	NW_023502583.1
42677	NW_023502591.1
42677	NW_023502596.1
42677	NW_023502597.1
42677	NW_023502599.1
42677	NW_023502600.1
42677	NW_023502601.1
42677	NW_023502602.1
42677	NW_023502604.1
42677	NW_023502605.1
42677	NW_023502606.1
42677	NW_023502607.1
42677	NW_023502613.1
42677	NW_023502614.1
42677	NW_023502616.1
42677	NW_023502627.1
42677	NW_023502636.1
42677	NW_023502638.1
42677	NW_023502639.1
42677	NW_023502641.1
42677	NW_023502645.1
42677	NW_023502648.1
42677	NW_023502655.1
42677	NW_023502661.1
42677	NW_023502666.1
42677	NW_023502674.1
42677	NW_023502675.1
42677	NW_023502678.1
42677	NW_023502697.1
42677	NW_023502703.1
42677	NW_023502709.1
42677	NW_023502715.1
42677	NW_023502818.1
42677	NW_023502927.1
42677	NW_023502071.1
42677	NW_023502072.1
42677	NW_023502073.1
42677	NW_023502074.1
42677	NW_023502075.1
42677	NW_023502076.1
42677	NW_023502077.1
42677	NW_023502079.1
42677	NW_023502081.1
42677	NW_023502082.1
42677	NW_023502083.1
42677	NW_023502084.1
42677	NW_023502085.1
42677	NW_023502086.1
42677	NW_023502087.1
42677	NW_023502088.1
42677	NW_023502089.1
42677	NW_023502090.1
42677	NW_023502091.1
42677	NW_023502065.1
42677	NW_023502092.1
42677	NW_023502093.1
42677	NW_023502094.1
42677	NW_023502095.1
42677	NW_023502096.1
42677	NW_023502097.1
42677	NW_023502099.1
42677	NW_023502100.1
42677	NW_023502101.1
42677	NW_023502102.1
42677	NW_023502103.1
42677	NW_023502104.1
42677	NW_023502105.1
42677	NW_023502106.1
42677	NW_023502107.1
42677	NW_023502108.1
42677	NW_023502109.1
42677	NW_023502110.1
42677	NW_023502111.1
42677	NW_023502112.1
42677	NW_023502113.1
42677	NW_023502114.1
42677	NW_023502115.1
42677	NW_023502117.1
42677	NW_023502118.1
42677	NW_023502119.1
42677	NW_023502120.1
42677	NW_023502121.1
42677	NW_023502122.1
42677	NW_023502123.1
42677	NW_023502124.1
42677	NW_023502125.1
42677	NW_023502066.1
42677	NW_023502126.1
42677	NW_023502127.1
42677	NW_023502128.1
42677	NW_023502129.1
42677	NW_023502130.1
42677	NW_023502131.1
42677	NW_023502132.1
42677	NW_023502136.1
42677	NW_023502137.1
42677	NW_023502138.1
42677	NW_023502139.1
42677	NW_023502142.1
42677	NW_023502143.1
42677	NW_023502144.1
42677	NW_023502145.1
42677	NW_023502146.1
42677	NW_023502147.1
42677	NW_023502148.1
42677	NW_023502149.1
42677	NW_023502151.1
42677	NW_023502152.1
42677	NW_023502153.1
42677	NW_023502154.1
42677	NW_023502155.1
42677	NW_023502156.1
42677	NW_023502157.1
42677	NW_023502158.1
42677	NW_023502159.1
42677	NW_023502160.1
42677	NW_023502161.1
42677	NW_023502162.1
42677	NW_023502163.1
42677	NW_023502164.1
42677	NW_023502165.1
42677	NW_023502166.1
42677	NW_023502167.1
42677	NW_023502169.1
42677	NW_023502170.1
42677	NW_023502171.1
42677	NW_023502172.1
42677	NW_023502173.1
42677	NW_023502174.1
42677	NW_023502175.1
42677	NW_023502176.1
42677	NW_023502177.1
42677	NW_023502178.1
42677	NW_023502179.1
42677	NW_023502180.1
42677	NW_023502181.1
42677	NW_023502182.1
42677	NW_023502183.1
42677	NW_023502184.1
42677	NW_023502185.1
42677	NW_023502186.1
42677	NW_023502187.1
42677	NW_023502188.1
42677	NW_023502189.1
42677	NW_023502190.1
42677	NW_023502191.1
42677	NW_023502192.1
42677	NW_023502194.1
42677	NW_023502195.1
42677	NW_023502196.1
42677	NW_023502197.1
42677	NW_023502198.1
42677	NW_023502199.1
42677	NW_023502200.1
42677	NW_023502201.1
42677	NW_023502202.1
42677	NW_023502203.1
42677	NW_023502204.1
42677	NW_023502206.1
42677	NW_023502207.1
42677	NW_023502208.1
42677	NW_023502209.1
42677	NW_023502210.1
42677	NW_023502211.1
42677	NW_023502212.1
42677	NW_023502213.1
42677	NW_023502215.1
42677	NW_023502216.1
42677	NW_023502217.1
42677	NW_023502218.1
42677	NW_023502219.1
42677	NW_023502220.1
42677	NW_023502221.1
42677	NW_023502222.1
42677	NW_023502223.1
42677	NW_023502226.1
42677	NW_023502227.1
43049	NC_009880.1
43963	NC_020043.1
44077	NC_024093.1
44941	NC_016985.1
45130	NC_047242.1
45133	NW_023336399.1
45133	NW_023336519.1
45133	NW_023336514.1
45133	NW_023336515.1
45133	NW_023336516.1
45133	NW_023336517.1
45133	NW_023336518.1
45133	NW_023336520.1
45133	NW_023336521.1
45133	NW_023336522.1
45133	NW_023336523.1
45133	NW_023336524.1
45133	NW_023336525.1
45133	NW_023336526.1
45133	NW_023336527.1
45133	NW_023336528.1
45133	NW_023336529.1
45133	NW_023336531.1
45133	NW_023336532.1
45133	NW_023336533.1
45133	NW_023336534.1
45133	NW_023336535.1
45133	NW_023336536.1
45133	NW_023336537.1
45133	NW_023336538.1
45133	NW_023336539.1
45133	NW_023336540.1
45133	NW_023336542.1
45133	NW_023336543.1
45133	NW_023336544.1
45133	NW_023336545.1
45133	NW_023336546.1
45133	NW_023336547.1
45133	NW_023336548.1
45133	NW_023336549.1
45133	NW_023336550.1
45133	NW_023336551.1
45133	NW_023336553.1
45133	NW_023336554.1
45133	NW_023336555.1
45133	NW_023336556.1
